0	48	8.719155	4.558934	1.5001743
1	48	8.647355	4.951955	1.8152593
2	48	8.725106	5.3217607	2.014708
3	48	8.690444	5.6522307	2.0908742
4	48	8.708333	5.6958575	2.045314
5	48	8.341308	6.114145	2.2634542
6	48	8.3759365	6.4726114	2.8265753
7	48	8.414249	6.719095	2.74059
8	48	8.144023	6.9364657	3.11819
9	48	7.812206	7.170404	3.2183375
10	48	7.8597817	7.560349	3.5987344
11	48	7.6505327	7.9891887	3.8624005
12	48	7.422341	7.9232807	4.298552
13	48	7.1492205	8.305808	4.6517835
14	48	6.745072	8.355286	4.6017575
15	48	6.719949	8.832555	5.0513563
16	48	6.22844	8.716334	5.3005686
17	48	6.2269154	9.016198	5.683499
18	48	5.746213	9.298111	6.161201
19	48	5.58878	9.277167	6.1472516
20	48	5.2070847	9.247179	6.549374
21	48	5.091352	9.577114	6.864055
22	48	4.5517807	9.631246	7.265862
23	48	4.4327693	9.416916	7.6472716
24	48	4.1605034	9.689661	7.8800974
25	48	3.6114662	9.668555	8.222115
26	48	3.2888637	9.455152	8.445399
27	48	2.974825	9.48507	8.922536
28	48	2.7947779	9.354637	9.022545
29	48	2.4527571	9.3315325	9.124236
30	48	2.1147225	9.321938	9.34462
31	48	1.8211708	9.183316	9.590201
32	48	1.5821608	9.040719	10.179682
33	48	1.0687358	8.893494	10.3735285
34	48	0.7824781	8.668327	10.356669
35	48	0.6974401	8.496708	10.58464
36	48	0.4019264	8.496285	10.677993
37	48	0.290326	8.314859	10.761587
38	48	-0.12117796	7.984143	11.085466
39	48	-0.2967864	7.582824	11.108912
40	48	-0.43232214	7.4875436	11.330847
41	48	-0.65132916	7.2568307	11.172693
42	48	-0.52721435	7.076304	11.288588
43	48	-0.8249676	6.799354	11.483237
44	48	-0.75615495	6.175864	11.1597395
45	48	-1.1664362	5.926268	11.334557
46	48	-1.1123364	5.7143006	11.210991
47	48	-1.0067387	5.4922476	11.29359
48	48	-1.2151878	5.0490675	11.082101
49	48	-1.2584305	4.7963123	11.022595
50	48	-1.2976053	4.579023	11.034671
51	48	-1.3439003	4.059803	10.674232
52	48	-1.172769	3.7487037	10.634209
53	48	-1.2582355	3.6818187	10.365111
54	48	-0.95275533	3.092694	10.404676
55	48	-1.0400769	2.9520206	10.045256
56	48	-0.9821044	2.5317807	9.68048
57	48	-0.57948947	2.301839	9.703961
58	48	-0.3900633	2.0302284	9.216363
59	48	-0.20416425	1.8892999	9.11541
60	48	-0.37970138	1.6364927	8.991681
61	48	-0.03833317	1.2373074	8.427153
62	48	0.15520628	0.8889887	8.416481
63	48	0.6229601	0.9095691	7.896736
64	48	0.7722075	0.66275984	7.757421
65	48	1.0517848	0.3157812	7.275911
66	48	1.175018	0.4448133	7.1731257
67	48	1.5144386	0.03556125	6.9370294
68	48	1.9234191	0.122791834	6.4955955
69	48	1.9469824	-0.07420858	6.0623317
70	48	2.5299556	-0.13818914	5.8652205
71	48	2.7128296	-0.24131791	5.291268
72	48	3.007699	-0.21876754	5.367396
73	48	3.4707332	-0.24727365	5.052085
74	48	3.5894582	-0.42992958	4.3810577
75	48	3.873067	-0.409317	4.3447785
76	48	4.134888	-0.5538264	4.0284495
77	48	4.58974	-0.2674565	3.5777905
78	48	5.0521636	-0.21844438	3.6355977
79	48	5.21976	-0.1181835	3.387149
80	48	5.7275605	-0.08597829	3.1342502
81	48	5.994657	0.038336515	2.7814033
82	48	6.1425285	0.066036716	2.409239
83	48	6.326268	0.2932908	2.2891247
84	48	6.6313405	0.3924143	2.1746693
85	48	6.810777	0.8076152	1.9923147
86	48	7.097733	1.056856	1.6784221
87	48	7.284422	1.0207887	1.645261
88	48	7.6467257	1.4806533	1.759529
89	48	7.8898244	1.6136918	1.4509326
90	48	7.9992886	1.8565981	1.3584543
91	48	8.0005865	2.2518678	1.3442317
92	48	8.27812	2.6071806	1.120037
93	48	8.407669	2.8254917	1.3274235
94	48	8.651947	2.9051552	1.3033988
95	48	8.737936	3.3232431	1.2689987
96	48	8.538705	3.620054	1.4705216
97	48	8.578058	4.0389385	1.5300212
98	48	8.576275	4.25226	1.4011024
99	48	8.704928	4.504485	1.472497
0	43	6.7745576	9.657857	3.2816286
1	43	6.829508	9.983654	3.543196
2	43	6.843096	10.061115	3.7631114
3	43	6.6562796	10.528142	4.2221036
4	43	6.5946264	10.663024	4.424295
5	43	6.7273374	11.1479	4.6628947
6	43	6.669035	11.575365	4.8132133
7	43	6.2966685	11.594375	5.1606765
8	43	6.2378078	12.196513	5.2168174
9	43	6.1206675	12.419787	5.6342435
10	43	6.061378	12.586363	5.698242
11	43	5.8320084	12.971586	5.979429
12	43	5.4829535	13.0985155	6.1121845
13	43	5.234568	13.132855	5.967269
14	43	5.1116233	13.615561	6.3539653
15	43	4.7288175	13.766648	6.3925185
16	43	4.484683	13.671257	6.237444
17	43	4.095564	14.162262	6.374249
18	43	3.8790681	14.309192	6.240713
19	43	3.6477664	14.124644	6.3611255
20	43	3.52701	14.300368	6.3013973
21	43	2.9853678	14.568129	6.157199
22	43	2.8748133	14.558815	6.2609205
23	43	2.5970013	14.736101	6.1184945
24	43	2.1940298	14.426778	5.911997
25	43	1.9814348	14.515318	6.041442
26	43	1.6355866	14.694277	5.9546804
27	43	1.0851458	14.402771	5.75057
28	43	0.94651306	14.375442	5.659566
29	43	0.48949292	14.360045	5.2357
30	43	0.09283219	14.493784	5.0721474
31	43	-0.18161027	14.121186	4.9691076
32	43	-0.13851519	14.16781	4.4959025
33	43	-0.6254563	13.907897	4.5699134
34	43	-0.83072954	13.804913	4.080122
35	43	-1.2058196	13.721107	3.749502
36	43	-1.3441468	13.452654	3.4570208
37	43	-1.6466507	13.243123	3.5494046
38	43	-1.9329509	13.047826	3.1075475
39	43	-2.0463617	12.505334	2.9163554
40	43	-2.073313	12.3188305	2.5510879
41	43	-2.257387	12.21897	1.9620675
42	43	-2.6776037	12.0043545	1.9446361
43	43	-2.5288608	11.440314	1.6371843
44	43	-2.610635	11.286175	1.1810861
45	43	-2.730326	11.108247	0.74821794
46	43	-3.1230898	10.683211	0.60686225
47	43	-2.8295255	10.519346	0.2969725
48	43	-3.006128	10.135343	0.12655038
49	43	-3.0455828	9.65057	-0.37409237
50	43	-3.2530506	9.495989	-0.8400346
51	43	-2.9846585	9.184034	-0.8970081
52	43	-2.9606047	8.950788	-1.1795691
53	43	-2.78003	8.482822	-1.6227041
54	43	-2.869205	8.330559	-1.8735656
55	43	-2.6095207	7.726265	-2.0846486
56	43	-2.7495637	7.4260445	-2.0676394
57	43	-2.6166012	7.179677	-2.4493868
58	43	-2.283155	7.220813	-2.5644763
59	43	-2.0215704	6.726383	-2.970685
60	43	-2.0376353	6.677063	-2.8777049
61	43	-1.6421878	6.070896	-2.9886353
62	43	-1.5464132	6.2256002	-3.1289344
63	43	-1.4227583	5.663658	-3.5059392
64	43	-0.95158154	5.507869	-3.4389546
65	43	-0.9595234	5.5278807	-3.6510494
66	43	-0.67595994	5.3618093	-3.5517268
67	43	-0.38124996	4.9920235	-3.5763183
68	43	0.12412386	4.93052	-3.664598
69	43	0.4365422	4.719962	-3.7011967
70	43	0.4807395	4.6807284	-3.390607
71	43	0.94467074	4.589651	-3.5172997
72	43	1.0300168	4.7109213	-3.6473327
73	43	1.3330793	4.561344	-3.2290442
74	43	1.8266898	4.4542127	-3.0974534
75	43	2.271944	4.5835233	-3.0442944
76	43	2.4165967	4.762265	-3.0938222
77	43	2.6813118	4.799927	-2.9443552
78	43	3.252695	4.8939524	-2.5994918
79	43	3.5410054	4.916758	-2.620901
80	43	3.8531332	4.8144445	-2.0725236
81	43	3.8937874	5.0732346	-1.9912245
82	43	4.292095	5.1956873	-1.9459974
83	43	4.534748	5.413234	-1.4080827
84	43	4.9281306	5.4758334	-1.0730028
85	43	5.2382164	5.595525	-0.8156248
86	43	5.347408	6.03776	-0.6128974
87	43	5.596131	6.077002	-0.34296435
88	43	5.855886	6.2975154	-0.19786423
89	43	5.9853606	6.7767982	0.12112447
90	43	6.247821	7.0125704	0.52655506
91	43	6.416532	7.326557	0.9402799
92	43	6.5336637	7.5643053	1.1584549
93	43	6.628081	7.838252	1.4527246
94	43	6.8329115	7.9321895	1.6465609
95	43	6.690594	8.41411	2.1986413
96	43	6.9297285	8.818302	2.4011123
97	43	6.9292717	8.827918	2.6675944
98	43	7.001792	9.237167	2.9752421
99	43	6.8779373	9.63934	3.1942246
0	66	12.843584	4.6100855	3.93229
1	66	12.82811	4.77115	3.8911643
2	66	13.014713	5.0669727	3.6157722
3	66	13.049177	5.2830906	3.2072577
4	66	12.949967	5.68592	2.901571
5	66	12.653243	6.048718	2.6270099
6	66	12.494021	6.3117633	2.2092247
7	66	12.582111	6.4875455	2.2513332
8	66	12.301655	6.9014072	1.8205075
9	66	12.347463	7.3081264	1.4155393
10	66	11.976871	7.329275	1.4835316
11	66	11.675301	7.7273483	1.039295
12	66	11.543141	8.122935	0.99753404
13	66	11.602864	8.286661	0.75056684
14	66	11.07645	8.542009	0.57230073
15	66	10.901452	8.5084915	0.43813714
16	66	10.465504	8.762739	0.23551983
17	66	10.476867	8.7799	0.077205755
18	66	10.029517	8.951339	0.043621834
19	66	9.919166	9.024026	0.11021709
20	66	9.330656	9.16446	0.014612676
21	66	9.226784	9.174225	-0.25185862
22	66	8.818334	9.502723	-0.28449896
23	66	8.51665	9.449333	-0.096777685
24	66	8.326375	9.37907	-0.30972904
25	66	8.090077	9.31702	-0.30767345
26	66	7.673141	9.653789	-0.23875491
27	66	7.2205906	9.313111	-0.15736015
28	66	7.18574	9.220142	0.089670874
29	66	6.882939	9.237688	0.07134715
30	66	6.211687	9.24265	0.44631812
31	66	6.1255097	8.918574	0.5954493
32	66	5.7612004	8.883953	0.6029338
33	66	5.4984226	8.98072	0.7283216
34	66	5.403825	8.742112	0.8457267
35	66	4.8700275	8.409015	1.4057775
36	66	4.8739057	8.457137	1.3584269
37	66	4.583919	8.16007	1.6274464
38	66	4.3894587	7.757805	1.8232882
39	66	4.2408066	7.6021404	2.1850498
40	66	3.977997	7.3002815	2.6755555
41	66	3.612053	7.007393	2.9718733
42	66	3.6373544	6.9684343	3.296521
43	66	3.2864923	6.4342194	3.2394717
44	66	3.2387753	6.0288525	3.8007984
45	66	3.0986137	6.085987	3.8875191
46	66	3.0306416	5.801614	4.2527423
47	66	3.1535373	5.327993	4.7131915
48	66	3.1334522	5.074959	4.934798
49	66	3.050309	4.616668	5.2137833
50	66	3.0478816	4.315788	5.8123536
51	66	2.964068	4.000251	5.882578
52	66	2.922213	3.8662808	6.0440893
53	66	3.3034682	3.2826595	6.3434396
54	66	3.2888105	3.1981306	6.8771157
55	66	3.1530778	2.9646554	7.2289057
56	66	3.409199	2.4114883	7.361535
57	66	3.3906498	2.2438562	7.825747
58	66	3.9200485	1.9443649	7.864312
59	66	3.9271894	1.5226989	8.195094
60	66	3.9174743	1.4366863	8.525282
61	66	4.223158	1.1271263	8.634003
62	66	4.422459	1.1216899	8.9264145
63	66	4.755302	0.690117	8.979455
64	66	5.1522374	0.57405436	9.060014
65	66	5.306132	0.5254452	9.190241
66	66	5.673528	0.070935756	9.366106
67	66	5.7850757	0.20646341	9.444265
68	66	5.899888	0.07203842	9.806756
69	66	6.3042994	-0.07982771	9.7527075
70	66	6.5858545	-0.24352835	9.6106415
71	66	6.909118	-0.315255	9.9436455
72	66	7.365122	-0.2674966	9.633631
73	66	7.779389	-0.38281065	9.967689
74	66	7.8975267	-0.52641976	9.870855
75	66	8.122191	-0.32201642	9.525465
76	66	8.440832	-0.43984482	9.7915745
77	66	8.858342	-0.22646591	9.680372
78	66	9.284974	-0.5068855	9.424512
79	66	9.6599045	-0.25018	9.173322
80	66	9.686083	-0.03164529	9.007864
81	66	10.027542	-0.1123882	9.04319
82	66	10.426516	-0.029992403	8.889216
83	66	10.770022	0.068544716	8.69024
84	66	10.80384	0.36762175	8.443109
85	66	11.052842	0.6702984	8.209226
86	66	11.453934	0.9865461	8.106762
87	66	11.512768	1.1713054	7.7919617
88	66	11.780766	1.3821466	7.323124
89	66	11.875095	1.512824	7.3353286
90	66	12.175975	1.907765	6.8134565
91	66	12.339741	2.2002227	6.7508135
92	66	12.536238	2.2438188	6.2645593
93	66	12.594742	2.7748172	5.8347306
94	66	12.6436825	2.7559679	5.8135643
95	66	12.8383045	3.3973198	5.5237336
96	66	12.846331	3.4143202	5.2256994
97	66	12.814643	3.9616706	4.919852
98	66	12.888892	4.2763596	4.6240606
99	66	13.035653	4.487297	3.9734378
0	57	10.5837345	3.9867258	13.915668
1	57	10.655396	4.513471	14.057953
2	57	10.445234	4.8928523	13.844848
3	57	10.540683	4.969577	13.545212
4	57	10.202309	5.414595	13.458931
5	57	10.290326	5.684928	13.561079
6	57	10.113966	6.133832	13.112864
7	57	10.212001	6.131821	13.294545
8	57	9.964812	6.49746	13.007134
9	57	9.745946	6.630322	12.883299
10	57	9.684369	7.148462	12.448253
11	57	9.454549	7.326097	12.153741
12	57	9.269636	7.526556	11.862136
13	57	8.767859	7.8007994	11.877751
